lambda,markovitz,HPG,ACB,MBB,KDH,MWG,VNM,SAB,GAS,ACV,FPT
0.301,-215898.1728881384,0.002381429261223587,0.39922937566965977,0.08999994813753183,0.014401457899564096,0.0002887983710241102,0.00012687178867259118,0.0948370295938744,0.002373191644923285,0.3960730992624244,0.0002887983711022208
0.3015,-216020.19396035754,5.444729175996977e-05,0.4,0.08292282439537922,0.002554792065078342,4.7743611815664564e-05,3.0041555072254225e-05,0.11429422946183798,4.822891604475451e-05,0.39999994908726383,4.774361574853448e-05
0.302,-214151.8709046208,0.0066225808273939575,0.3549191356963559,0.08989606678971228,0.06615129869180977,0.0021774765181117946,0.00010500814471279441,0.11087089703066397,0.002409950724078065,0.3646701090545964,0.0021774765225653003
0.3025,-215133.7960494814,0.0003695844651822333,0.3914966023764677,0.08868370821471472,0.02974660990543195,0.00013993711013657268,0.00012284432279005176,0.10032386978671698,0.00026134846423581174,0.3887155582719137,0.0001399370824111473
0.303,-214168.50433364027,0.005021259299023451,0.3999999999992253,0.07306364897591247,0.01824060726138256,0.0018197213847971328,0.0002777897593010607,0.1011227278320272,0.002035281461778182,0.3967021599208118,0.0017168041057417445
0.3035,-213481.35133878503,0.016033676703650992,0.3918072660149909,0.07171938947629422,0.016033676700949753,0.0003772420066269919,0.00024097122093077208,0.11087983335968547,0.0008285835023143798,0.39170211900792395,0.0003772420066338263
0.304,-213500.6086807196,0.008504583260997834,0.3956586584365975,0.0720767057958587,0.022321689051933567,0.0007857406893930269,0.00022792178148924112,0.11407175254578965,0.0015044046890254,0.3840628030595081,0.0007857406894090697
0.3045,-213329.9449037884,0.007918895209721909,0.3982284039564473,0.07519074614874201,0.018044502642481874,0.00034165829479818304,0.0003038872789192147,0.10640800512156157,0.0012310355999601234,0.39199120744378185,0.00034165830358567244
0.305,-213060.5861146949,0.00351701099608433,0.3881212103538995,0.0730151705158004,0.04035595706464822,0.0003493977065240814,0.00023281821527984203,0.10917617861272393,0.0026613542298509828,0.38222150459866505,0.00034939770652420296
0.3055,-212104.59539371176,0.014265132031023557,0.37940099911817066,0.07679948516578032,0.031919191869816774,0.0004795973716517382,6.66089253844955e-05,0.11477627058083288,0.0024094387751737666,0.37940349910226107,0.00047977705990531874
0.306,-212789.02959758294,0.0004393407627888714,0.3827333507744571,0.09994589752323718,0.024787602443997008,0.00027091052443860373,0.00026940388812538555,0.12799578308390214,0.00043905940296879847,0.3628477410716458,0.0002709105244393003
0.3065,-211249.27871979406,0.008495549537458038,0.3140878529161917,0.1125119382757694,0.05071347385151101,0.0018239277197362469,0.00014192587468686953,0.14489682510998805,0.0031110923184959178,0.36407535553109616,0.00014205886506651086
0.307,-211796.78004119566,0.004540268375021104,0.38681547986756215,0.07901832535069753,0.032547148546421746,0.0010136098836542589,0.00021665947039841565,0.11026653806031836,0.0015670429565364608,0.38377352291361305,0.0002414045757763587
0.3075,-211708.2356658461,0.00024612521361640433,0.3788125241847008,0.07922096652879786,0.06396891514640525,2.903169347006108e-05,2.895715871917411e-05,0.0989798413360854,0.00024612521431823306,0.3784384818303975,2.903169348971999e-05
0.308,-211663.0164755901,0.0010550713342689308,0.39999999999990415,0.07547014675319473,0.00783412086395782,8.274641882787303e-05,8.164716166710894e-05,0.1203602871754053,0.0008147441786928914,0.3942184896942936,8.274641978782028e-05
0.3085,-210390.4290034556,0.01360969237977325,0.3860768655529405,0.07576471074178462,0.024975581657621204,0.00046980970734530994,3.395428012524465e-05,0.1117434525905845,0.0007903544263695318,0.3860657689561045,0.0004698097073506152
