Date,CTG,FPT,HPG,MBB,MSN,REE,SBT,SSI,STB,VCB,VIC,VNM
3/9/2018,32400,44595.736,33791.2088,25375.4924,94100,36648.3146,16035.6059,36028.1808,15400,69478.7582,85537.1901,162212.3973
3/8/2018,31700,45030.11,33956.044,25034.6275,94000,35888.764,16035.6059,35424.6159,15200,68010.8971,85289.2562,162992.2646
3/7/2018,31500,45030.11,33571.4286,24996.7537,91400,35603.9326,16171.1181,35471.044,15050,68108.7545,81487.6033,160730.6495
3/6/2018,32300,45826.4624,35109.8901,25754.2311,90500,36173.5955,16261.4596,35099.6194,15300,69674.473,81404.9587,157533.1936
3/5/2018,30500,44523.3403,33901.0989,24618.015,91000,35793.8202,16080.7767,32824.6441,14950,66543.036,77685.9504,157845.1405
3/2/2018,32700,44233.7576,36428.5714,25905.7265,91500,35414.0449,16306.6303,35285.3317,15700,70261.6175,78099.1736,155427.5519
3/1/2018,32700,44016.5706,36648.3516,25678.4833,91000,35698.8764,16351.801,35099.6194,15750,69968.0453,77685.9504,152853.9898
2/28/2018,33600,43292.6138,36263.7363,26057.222,89200,36553.3708,16171.1181,34263.9142,16100,72218.7656,78429.7521,152853.9898
2/27/2018,32100,43292.6138,35219.7802,24845.2582,91400,36410.9551,16351.801,32778.216,16150,71631.6212,77272.7273,155973.459
2/26/2018,30700,43726.9879,35384.6154,24655.8888,89900,36456.5257,16532.4839,32546.0757,16050,70359.4749,78512.3967,155973.459
2/23/2018,30400,43799.3835,33846.1538,24996.7537,89800,36274.2431,16803.5082,32685.3599,16450,69870.1878,75702.4793,157533.1936
2/22/2018,28650,42279.0744,32362.6374,23898.4115,88000,35590.6832,16577.6546,31942.5108,16100,65368.7472,74793.3884,156753.3263
2/21/2018,27850,43003.0311,32967.033,24012.0331,89500,36183.1018,16216.2888,32592.5037,16300,64781.6027,74380.1653,158469.0343
2/13/2018,27200,42713.4484,33296.7033,23860.5376,85600,36183.1018,16125.9474,31710.3705,15900,62628.7398,71157.0248,150904.3216
2/12/2018,26200,41337.9306,32307.6923,23406.0512,85000,35089.406,16171.1181,31199.6617,15900,62139.4528,69090.9091,149734.5206
2/9/2018,24500,39817.6214,32032.967,21891.0964,82200,33904.5689,15538.728,29342.539,14950,59595.1602,64628.0992,148954.6533
2/8/2018,24500,39962.4127,32802.1978,21436.61,85000,34177.9929,15809.7523,29342.539,14900,61552.3083,65289.2562,153711.8438
2/7/2018,25750,40975.9522,32692.3077,22118.3396,83000,34907.1234,15448.3866,30642.5249,15750,62139.4528,66942.1488,156207.4192
2/6/2018,24350,39238.456,31868.1319,21057.8713,86000,34177.9929,16261.4596,28971.1144,15400,60671.5917,67024.7934,154335.7377
2/5/2018,26050,41337.9306,31318.6813,21966.8441,84700,36228.6724,17481.069,30317.5284,15150,61356.5935,67024.7934,158391.0476
2/2/2018,28000,44161.3619,33571.4286,23481.7989,91000,38917.3412,18791.0199,32592.5037,16250,65955.8916,72066.1157,161432.5301
2/1/2018,27250,44595.736,33516.4835,23254.5557,92100,38871.7705,18384.4834,32081.795,15700,65173.0324,71570.2479,158313.0609
1/31/2018,27200,45536.8797,34230.7692,24163.5285,92100,38871.7705,18474.8249,31663.9424,16250,65173.0324,71074.3802,158702.9945
1/30/2018,28050,46333.2322,33681.3187,24845.2582,90800,37823.6454,18384.4834,33892.4897,17100,65564.462,70247.9339,159482.8618
1/29/2018,28300,43654.5922,33791.2088,25072.5014,94500,37732.5041,18655.5078,33985.3458,16750,66543.036,70661.157,161042.5964
1/26/2018,27300,44016.5706,35109.8901,23860.5376,97500,38097.0694,19829.9465,32778.216,15700,67619.4675,70661.157,165175.8931
1/25/2018,26750,44233.7576,33791.2088,22497.0783,97200,38324.9227,20236.483,32871.0722,15400,66249.4638,70330.5785,161432.5301
1/22/2018,25750,44088.9662,34945.0549,21209.3667,92500,38097.0694,20507.5073,31756.7985,15100,61943.738,70247.9339,165019.9196
1/19/2018,25300,42641.0527,32802.1978,21057.8713,87500,37367.9389,21049.556,30178.2442,15450,59693.0176,69421.4876,160340.7158
1/18/2018,25500,42713.4484,30769.2308,21209.3667,92000,37732.5041,21049.556,29249.6829,15000,57246.5825,69752.0661,160340.7158
1/17/2018,25200,42713.4484,29450.5495,20754.8803,90200,37367.9389,19829.9465,28321.1215,14300,54995.8621,69421.4876,156831.313
1/16/2018,26600,44161.3619,30769.2308,21171.4929,92400,38780.6292,20868.8731,29574.6793,14950,58714.4436,71074.3802,162446.3575
1/15/2018,26100,44161.3619,30000,20986.1033,92800,38780.6292,20507.5073,29667.5355,15350,58714.4436,72066.1157,162602.331
1/12/2018,25600,43582.1965,28626.3736,20392.8565,93000,38735.0586,21004.3853,29063.9706,15500,56757.2955,70578.5124,163694.1452
1/11/2018,25650,44523.3403,28406.5934,20874.8695,90000,39646.4717,21998.1411,28135.4092,16250,57540.1547,66942.1488,163772.1319
1/10/2018,25500,44523.3403,28406.5934,20578.2461,87000,39919.8957,21501.2632,28181.8373,15600,56757.2955,66776.8595,164551.9992
1/9/2018,25700,44957.7143,29065.9341,20541.1682,90000,39646.4717,20868.8731,27671.1285,14850,57246.5825,66611.5702,161432.5301
1/8/2018,25700,44088.9662,27197.8022,20355.7786,88800,39008.4825,20688.1902,27392.5601,14550,54213.0029,66363.6364,163772.1319
1/5/2018,25100,43437.4052,26373.6264,19391.7527,84700,38735.0586,19423.41,26835.4233,13600,52842.9992,66115.7025,166501.6675
1/4/2018,25700,44161.3619,26483.5165,19540.0644,82500,39373.0478,19197.5564,27949.6969,13600,54213.0029,66942.1488,167515.495
1/3/2018,24800,43292.6138,26153.8462,19502.9864,82500,39281.9065,18700.6785,28042.5531,13350,53723.7159,66528.9256,166813.6144
1/2/2018,24950,43292.6138,26208.7912,19688.376,80000,39373.0478,18429.6542,27021.1356,13400,53821.5733,64628.0992,164941.9329
12/29/2017,24200,41337.9306,25741.7582,18835.5839,76700,37823.6454,18791.0199,26742.5672,12850,53136.5714,63884.2975,162680.3177
12/28/2017,24250,41410.3262,25164.8352,19020.9735,75700,37276.7975,18429.6542,26603.283,12950,52940.8566,63966.9421,160028.7689
12/27/2017,23300,41048.3479,24945.0549,18613.1163,75000,37185.6562,18565.1663,25721.1497,12850,51375.1381,63801.6529,158702.9945
12/26/2017,23150,41337.9306,24120.8791,18538.9605,75500,37914.7867,18474.8249,25999.7181,12600,50298.7067,64462.8099,157077.2565
12/25/2017,22200,41699.909,24093.4066,18538.9605,74200,36684.379,18248.9713,25860.4339,12350,50298.7067,64462.8099,154832.1898
12/22/2017,22300,41337.9306,24368.1319,18724.3501,73900,37185.6562,18519.9956,25581.8655,12550,49711.5622,62479.3388,157077.2565
12/21/2017,22100,40831.1608,24230.7692,18501.8826,73200,38005.9281,18519.9956,25628.2935,12300,47460.8419,60330.5785,157851.4175
12/20/2017,22450,40758.7652,24175.8242,18464.8046,76100,38735.0586,18655.5078,25999.7181,12550,47950.1289,60743.8017,156380.5117
12/19/2017,22050,39962.4127,23956.044,18205.2592,76000,38917.3412,19062.0443,25860.4339,12550,46726.9113,60743.8017,157154.6726
12/18/2017,22500,40758.7652,23626.3736,18316.493,75500,37231.2269,19242.7271,25535.4374,12750,46775.84,61157.0248,158702.9945
12/15/2017,21900,40903.5565,22912.0879,17982.7917,71700,37367.9389,19062.0443,25164.0129,12700,45014.4067,58016.5289,152509.7069
12/14/2017,22000,40469.1825,22335.1648,17797.4021,73100,36912.2323,18926.5321,24746.1603,12500,44329.4049,59504.1322,155606.3507
12/13/2017,20850,39600.4344,22142.8571,17241.2333,71600,35909.6778,18836.1906,24328.3076,12000,43057.2586,59504.1322,150806.5528
12/12/2017,21400,38876.4776,21813.1868,17797.4021,72200,34998.2647,18745.8492,24560.448,12450,43742.2605,58842.9752,150574.3046
12/11/2017,21400,38731.6863,22087.9121,17797.4021,72000,34998.2647,18519.9956,23956.8831,12300,43644.4031,59504.1322,147864.7412
12/8/2017,23000,40179.5998,22637.3626,18464.8046,71900,34952.694,19242.7271,25256.869,12950,46041.9095,60330.5785,145619.6745
12/7/2017,23300,40613.9738,23049.4505,18316.493,69000,34724.8407,19784.7758,25164.0129,13000,46580.1252,59504.1322,143993.9365
12/6/2017,23500,41120.7435,23214.2857,18464.8046,67700,35636.2539,19875.1172,25953.29,13250,46971.5549,60330.5785,150961.385
12/5/2017,23500,41482.7219,22857.1429,18464.8046,68900,35818.5365,19739.6051,26185.4304,13000,47069.4123,60330.5785,154058.0288
12/4/2017,24250,42568.6571,23076.9231,19169.2851,69000,37367.9389,18565.1663,27021.1356,13700,48341.5585,62892.562,157154.6726
12/1/2017,24050,42279.0744,22802.1978,18909.7397,68500,36957.8029,18248.9713,25581.8655,13000,47265.1271,61652.8926,151735.546
11/30/2017,24300,42279.0744,22637.3626,18983.8955,67100,36274.2431,18248.9713,24978.3006,13100,47460.8419,61570.2479,144535.8491
11/29/2017,24100,42930.6354,21593.4066,18538.9605,70000,36821.091,19062.0443,24699.7322,13200,47950.1289,62975.2066,143219.7755
11/28/2017,23100,41627.5133,21648.3516,17982.7917,70000,35545.1126,18113.4591,24142.5954,12600,47167.2697,62975.2066,143219.7755
11/27/2017,23400,42134.283,21565.9341,18094.0254,68000,35226.118,18474.8249,24142.5954,12550,46873.6975,62809.9174,143219.7755
11/24/2017,23400,41917.096,21483.5165,18353.5709,64300,35271.6886,18519.9956,23678.3147,12400,46384.4104,61570.2479,143219.7755
11/23/2017,23700,41699.909,20989.011,18316.493,64000,32993.1558,18339.3127,23678.3147,12350,46873.6975,63223.1405,143142.3594
11/22/2017,22650,41989.4917,21043.956,17945.7138,64000,32993.1558,19107.215,23631.8866,12400,46971.5549,62809.9174,143142.3594
11/21/2017,21200,41410.3262,20631.8681,17797.4021,62400,32264.0253,19423.41,23306.8901,11850,45699.4086,63636.3636,146316.4193
11/20/2017,20800,41917.096,20549.4505,17612.0125,59100,31717.1774,19333.0686,22842.6095,11850,44035.8327,63057.8512,144768.0974
11/17/2017,20600,41048.3479,20989.011,17500.7787,58000,31717.1774,19287.8979,22749.7533,11750,43448.6882,59008.2645,141826.2858
11/16/2017,21000,41265.5349,21236.2637,17278.3112,59000,32127.3133,19333.0686,22842.6095,12000,43742.2605,57768.595,141826.2858
11/15/2017,20800,41193.1392,21291.2088,16981.6878,56500,31352.6121,19197.5564,22517.613,11450,42665.829,57024.7934,140742.4605
11/14/2017,20900,39021.269,20549.4505,17129.9995,58000,30805.7642,19558.9222,22564.0411,11150,42861.5438,56694.2149,139348.9708
11/13/2017,20400,39093.6646,20137.3626,17092.9216,59000,30532.3403,19513.7515,22331.9007,11200,42470.1142,56694.2149,142832.6951
11/10/2017,20400,37790.5425,20467.033,17463.7008,59500,30896.9055,19378.2393,21635.4797,11400,42176.542,54545.4545,134549.1729
11/9/2017,19700,38080.1252,20357.1429,17426.6229,59400,30896.9055,18113.4591,21681.9078,11150,42176.542,56694.2149,125801.1542
11/8/2017,19900,38369.7079,20357.1429,17649.0904,59900,30076.6337,18519.9956,21403.3394,11200,42665.829,54132.2314,124020.584
11/7/2017,19500,37066.5857,20274.7253,17241.2333,59900,30076.6337,18565.1663,21356.9113,11200,41540.4688,51239.6694,122162.5977
11/6/2017,19400,37211.3771,20274.7253,16981.6878,60200,30304.487,18023.1177,21449.7674,11200,41589.3975,50000,122317.4299
11/3/2017,18750,36921.7944,19890.1099,16796.2982,60200,29803.2098,18926.5321,21171.199,11100,41002.2531,49752.0661,120149.7793
11/2/2017,18500,36559.816,19120.8791,16647.9865,60100,29165.2206,19152.3857,20939.0587,11300,40219.3938,49586.7769,120691.6919
11/1/2017,18800,36777.003,19615.3846,16796.2982,60000,30714.6229,18881.3614,20614.0622,11200,40708.6809,48429.7521,119994.9471
10/31/2017,18750,36487.4203,20329.6703,16759.2203,59500,31170.3295,18700.6785,20985.4867,11000,40512.9661,48347.1074,116898.3033
10/30/2017,18950,36197.8376,20219.7802,16759.2203,60000,31398.1828,18971.7028,21217.6271,11250,41002.2531,47933.8843,117595.0481
10/27/2017,19100,36342.629,20714.2857,17055.8436,58500,31899.46,19649.2636,21542.6236,11350,41100.1105,47107.438,117982.1286
10/26/2017,18800,35908.2549,20329.6703,16685.0644,57200,30532.3403,20326.8244,21542.6236,11350,39730.1068,45702.4793,117517.632
10/25/2017,19100,35980.6506,20521.978,16833.3761,56500,30714.6229,20643.0195,21728.3358,11300,39876.8929,45702.4793,116511.2228
10/24/2017,18850,35691.0679,20604.3956,16573.8307,56000,30532.3403,19333.0686,21681.9078,11300,39142.9624,45867.7686,115349.9814
10/23/2017,18950,35691.0679,20384.6154,16462.5969,56000,30714.6229,18971.7028,21914.0481,11300,39045.105,45785.124,114575.8204
10/20/2017,19450,36415.0247,20576.9231,16685.0644,56500,31443.7534,19423.41,22564.0411,11550,39925.8216,45702.4793,114962.9009
10/19/2017,19500,36632.2117,20769.2308,16759.2203,56000,31671.6067,20507.5073,22749.7533,11500,39632.2494,45454.5455,115195.1492
10/18/2017,19500,36559.816,21098.9011,17129.9995,56700,31808.3187,21004.3853,23074.7498,11400,39827.9642,45371.9008,115349.9814
10/17/2017,19400,37283.7728,21428.5714,17389.5449,56200,31990.6013,21275.4096,23028.3217,11450,40121.5364,45702.4793,115427.3975
10/16/2017,19150,37211.3771,20879.1209,17129.9995,57300,31489.3241,21591.6046,22656.8972,11600,38213.317,45123.9669,115040.317
10/13/2017,19000,37066.5857,21401.0989,17315.3891,58200,31352.6121,21817.4582,22610.4691,11500,38506.8892,46280.9917,115659.6458
10/12/2017,18850,36921.7944,21703.2967,17129.9995,57300,31443.7534,21501.2632,22610.4691,11600,38213.317,45454.5455,114575.8204
10/11/2017,18900,36125.442,21730.7692,17278.3112,55600,31717.1774,22133.6533,22935.4656,11650,38506.8892,45371.9008,114962.9009
10/10/2017,19100,35691.0679,21813.1868,17315.3891,57200,31762.748,22178.824,22796.1814,12450,38800.4615,43140.4959,114962.9009
10/9/2017,19200,35329.0895,21675.8242,17204.1553,57200,31717.1774,22314.3362,22981.8937,12450,38555.8179,42975.2066,115272.5653
10/6/2017,19100,35292.8917,21346.1538,17129.9995,57100,31489.3241,22133.6533,22796.1814,12300,38213.317,43471.0744,115349.9814
10/5/2017,18900,34967.1112,21318.6813,16388.4411,57700,31580.4654,22811.2141,22796.1814,12100,37870.8161,43553.719,115349.9814
10/4/2017,18800,34786.122,21785.7143,16610.9086,55000,31534.8947,22449.8483,22394.6831,12200,37968.6735,42975.2066,114962.9009
10/3/2017,18400,34641.3306,21318.6813,15980.5839,54900,31352.6121,22043.3118,22216.2394,12150,36794.3846,42231.405,114498.4043
10/2/2017,18450,34894.7155,21456.044,16017.6619,55300,31671.6067,22901.5555,22305.4612,12300,36843.3133,42148.7603,114962.9009
9/29/2017,18500,35292.8917,21373.6264,16128.8956,55100,31990.6013,23488.7749,22350.0722,12500,36794.3846,42314.0496,115504.8136
9/28/2017,18500,35437.683,20741.7582,15925.8499,55700,31580.4654,24392.1893,22305.4612,12600,36451.8837,41983.4711,115349.9814
9/27/2017,18800,35473.8809,20714.2857,16031.7868,54900,32036.172,24663.2137,22662.3486,12250,36109.3828,42231.405,114575.8204
9/26/2017,18750,35473.8809,20549.4505,16067.0991,55900,32400.7372,23895.3114,22662.3486,12500,36061.4924,40826.4463,114653.2365
9/25/2017,18701.7995,35365.2874,20604.3956,16173.036,54500,32765.3025,23850.1407,22662.3486,12300,35917.8211,40495.8678,114575.8204
9/22/2017,18846.401,35799.6614,20714.2857,16208.3483,52000,33038.7264,24889.0673,22751.5705,11550,36061.4924,40578.5124,114343.5721
9/21/2017,19087.4036,35763.4636,20604.3956,16349.5975,51200,32902.0145,24663.2137,22617.7377,11600,36253.0541,40578.5124,114575.8204
9/20/2017,18798.2005,35220.496,20824.1758,16208.3483,53800,32902.0145,24392.1893,22751.5705,11700,36205.1637,40495.8678,115272.5653
9/19/2017,18605.3985,35039.5068,20879.1209,16173.036,55500,33038.7264,26199.0182,23019.236,11750,35822.0402,40578.5124,114885.4848
9/18/2017,18460.7969,35003.309,20686.8132,16243.6606,56300,33266.5797,26470.0425,23019.236,11800,36013.6019,40495.8678,115349.9814
9/15/2017,18026.9923,34894.7155,20329.6703,16173.036,56100,32810.8731,26199.0182,22840.7923,11500,36396.7254,40413.2231,114575.8204
9/14/2017,18075.1928,35003.309,20164.8352,16314.2852,56300,32583.0199,26966.9204,22706.9596,11700,36684.0679,40619.8347,114808.0687
9/13/2017,17930.5913,35292.8917,20274.7253,16243.6606,56000,32810.8731,26199.0182,22350.0722,11500,36444.6158,39752.0661,114730.6526
9/12/2017,17978.7918,34822.3198,19478.022,16243.6606,55100,32628.5905,26560.3839,22037.7957,11450,36444.6158,40743.8017,114653.2365
9/11/2017,17882.3907,34279.3522,19395.6044,15855.2253,53500,32036.172,26199.0182,22037.7957,11600,36109.3828,40743.8017,114885.4848
9/8/2017,18075.1928,34532.7371,19752.7473,16067.0991,53200,32081.7426,27599.3105,22260.8503,11650,36109.3828,41818.1818,115427.3975
9/7/2017,18219.7943,34677.5285,19505.4945,16384.9098,50000,32491.8785,27734.8227,22350.0722,11750,36109.3828,41280.9917,115737.0619
9/6/2017,18075.1928,34894.7155,19780.2198,16490.8468,48000,31990.6013,27373.4569,22305.4612,11650,36396.7254,41322.314,116898.3033
9/5/2017,18219.7943,35111.9025,19450.5495,16490.8468,47900,32127.3133,28005.847,22394.6831,11850,36540.3966,41487.6033,118136.9608
9/1/2017,18364.3959,35184.2982,19285.7143,16561.4714,48200,32127.3133,28728.5785,22483.9049,11600,35869.9307,40826.4463,117285.3838
8/31/2017,18364.3959,35111.9025,19258.2418,16773.3452,47500,32036.172,29044.7736,22350.0722,11700,35534.6977,40495.8678,114885.4848
8/30/2017,17882.3907,34605.1328,19148.3516,16384.9098,46800,31398.1828,29360.9686,22171.6285,11450,35438.9168,40661.157,114575.8204
8/29/2017,18026.9923,34568.9349,18928.5714,16208.3483,45200,31671.6067,28322.0421,22216.2394,11600,35438.9168,38057.8512,114188.74
8/28/2017,18171.5938,34460.3414,18901.0989,16278.9729,47000,31990.6013,26470.0425,22439.294,11750,35869.9307,37603.3058,114808.0687
8/25/2017,18171.5938,34387.9457,18626.3736,16208.3483,46500,32218.4546,26108.6767,21993.1848,11800,35582.5881,36818.1818,114962.9009
8/24/2017,18219.7943,34532.7371,18516.4835,16102.4114,46000,32355.1666,27283.1155,21725.5193,11750,35486.8072,35991.7355,114808.0687
8/23/2017,17593.1877,34170.7587,18406.5934,15537.4145,45600,31899.46,26199.0182,21680.9083,11800,35438.9168,35785.124,114962.9009
8/22/2017,17593.1877,34098.363,18269.2308,15537.4145,45000,31808.3187,26153.8474,21413.2428,11700,35343.1359,35371.9008,114962.9009
8/21/2017,17882.3907,34568.9349,18186.8132,15678.6637,45000,32172.8839,26108.6767,21814.7411,11700,35822.0402,35454.5455,115272.5653
8/18/2017,17930.5913,34387.9457,18543.956,15819.913,44600,31853.8893,26379.701,22171.6285,11750,35917.8211,35330.5785,115504.8136
8/17/2017,17882.3907,34315.5501,18489.011,15572.7268,44900,31717.1774,26108.6767,21948.5739,11850,35726.2594,35330.5785,115195.1492
8/16/2017,18219.7943,34460.3414,18818.6813,16067.0991,44600,32355.1666,26289.3596,22439.294,12000,35917.8211,35371.9008,114188.74
8/15/2017,18364.3959,34673.0596,18406.5934,16173.036,44100,32719.7318,26650.7254,22439.294,11900,35726.2594,35206.6116,114962.9009
8/14/2017,18557.1979,34885.7777,18681.3187,16384.9098,44000,33357.721,27734.8227,22573.1268,12100,36061.4924,35950.4132,115891.894
8/11/2017,18316.1954,35063.0429,17967.033,15819.913,42700,32719.7318,27283.1155,22350.0722,11950,35869.9307,35950.4132,115737.0619
8/10/2017,17882.3907,34673.0596,17582.4176,15890.5376,42500,32993.1558,26470.0425,22483.9049,11950,36109.3828,35702.4793,115737.0619
8/9/2017,18123.3933,34318.5293,17500,15855.2253,42000,32719.7318,28457.5542,22528.5159,11800,36205.1637,35950.4132,114591.1504
8/8/2017,18942.8021,34708.5126,17747.2527,16455.5345,42700,33631.145,30580.5781,23197.6797,12200,36779.8488,37107.438,116119.0324
8/7/2017,19232.0051,35346.6671,17719.7802,16738.0329,42700,34451.4168,32839.1141,23509.9562,12550,36444.6158,36776.8595,117417.7321
8/4/2017,19232.0051,35523.9322,17582.4176,16455.5345,42750,34998.2647,35278.3331,23554.5671,12700,36444.6158,36818.1818,117646.9144
8/3/2017,19424.8072,35523.9322,17747.2527,16596.7837,42600,34815.9821,36001.0646,23153.0688,12300,36684.0679,36694.2149,117646.9144
8/2/2017,19424.8072,35027.5898,17747.2527,16596.7837,42500,33722.2863,37627.2106,22974.6251,12550,36492.5062,36694.2149,116424.6088
8/1/2017,19280.2057,34743.9656,17967.033,16738.0329,42450,33448.8623,37491.6984,23197.6797,13000,36779.8488,36694.2149,115431.4855
7/31/2017,19665.8098,34283.0763,17747.2527,16808.6575,42800,33904.5689,36543.1133,23465.3452,13100,36157.2732,36776.8595,116577.397
